TargetID	TargetLocation
Pik3r4_3007	chr9:105342995-105987655
Pik3r4_3008	chr9:105342995-105987655
Pik3r4_3021	chr9:105342995-105987655
Pik3r4_3027	chr9:105342995-105987655
Pik3r4_3035	chr9:105342995-105987655
Pik3r4_3040	chr9:105342995-105987655
Pik3r4_3046	chr9:105342995-105987655
Tlr9_1898	chr9:105922598-106526876
Tlr9_1901	chr9:105922598-106526876
Tlr9_1934	chr9:105922598-106526876
Tlr9_1946	chr9:105922598-106526876
Tlr9_1961	chr9:105922598-106526876
Tlr9_1986	chr9:105922598-106526876
Tlr9_1987	chr9:105922598-106526876
Tlr9_1990	chr9:105922598-106526876
Tlr9_1994	chr9:105922598-106526876
Tlr9_1995	chr9:105922598-106526876
Tlr9_2005	chr9:105922598-106526876
Tlr9_2006	chr9:105922598-106526876
Tlr9_2023	chr9:105922598-106526876
Tlr9_2024	chr9:105922598-106526876
Tlr9_2037	chr9:105922598-106526876
Tlr9_2038	chr9:105922598-106526876
Tlr9_2039	chr9:105922598-106526876
Tlr9_2052	chr9:105922598-106526876
Tlr9_2053	chr9:105922598-106526876
Tlr9_2073	chr9:105922598-106526876
Tlr9_2075	chr9:105922598-106526876
Tlr9_2076	chr9:105922598-106526876
Tlr9_2078	chr9:105922598-106526876
Tlr9_2081	chr9:105922598-106526876
Tlr9_2084	chr9:105922598-106526876
Tlr9_2085	chr9:105922598-106526876
Tlr9_2087	chr9:105922598-106526876
Tlr9_2095	chr9:105922598-106526876
Tlr9_2097	chr9:105922598-106526876
Tlr9_2101	chr9:105922598-106526876
Tlr9_2103	chr9:105922598-106526876
Tlr9_2104	chr9:105922598-106526876
Tlr9_2106	chr9:105922598-106526876
Tlr9_2107	chr9:105922598-106526876
Tlr9_2126	chr9:105922598-106526876
Tlr9_2129	chr9:105922598-106526876
Tlr9_2136	chr9:105922598-106526876
Tlr9_2147	chr9:105922598-106526876
Tlr9_2148	chr9:105922598-106526876
Tlr9_2150	chr9:105922598-106526876
Tlr9_2156	chr9:105922598-106526876
Tlr9_2157	chr9:105922598-106526876
Tlr9_2166	chr9:105922598-106526876
Tlr9_2168	chr9:105922598-106526876
Tlr9_2169	chr9:105922598-106526876
Tlr9_2191	chr9:105922598-106526876
Tlr9_2194	chr9:105922598-106526876
Tlr9_2195	chr9:105922598-106526876
Tlr9_2199	chr9:105922598-106526876
Tlr9_2201	chr9:105922598-106526876
Tlr9_2209	chr9:105922598-106526876
Tlr9_2210	chr9:105922598-106526876
Tlr9_2211	chr9:105922598-106526876
Tlr9_2212	chr9:105922598-106526876
Tlr9_2216	chr9:105922598-106526876
Tlr9_2230	chr9:105922598-106526876
Tlr9_2272	chr9:105922598-106526876
Tlr9_2273	chr9:105922598-106526876
Tlr9_2275	chr9:105922598-106526876
Tlr9_2276	chr9:105922598-106526876
Tlr9_2277	chr9:105922598-106526876
Tlr9_2279	chr9:105922598-106526876
Tlr9_2281	chr9:105922598-106526876
Tlr9_2282	chr9:105922598-106526876
Tlr9_2283	chr9:105922598-106526876
Tlr9_2284	chr9:105922598-106526876
Tlr9_2285	chr9:105922598-106526876
Tlr9_2286	chr9:105922598-106526876
Tlr9_2287	chr9:105922598-106526876
Tlr9_2288	chr9:105922598-106526876
Tlr9_2289	chr9:105922598-106526876
Tlr9_2291	chr9:105922598-106526876
Tlr9_2292	chr9:105922598-106526876
Tlr9_2293	chr9:105922598-106526876
Tlr9_2295	chr9:105922598-106526876
Tlr9_2296	chr9:105922598-106526876
Tlr9_2297	chr9:105922598-106526876
Tlr9_2298	chr9:105922598-106526876
Tlr9_2300	chr9:105922598-106526876
Tlr9_2301	chr9:105922598-106526876
Tlr9_2329	chr9:105922598-106526876
Tlr9_2330	chr9:105922598-106526876
Tlr9_2336	chr9:105922598-106526876
Tlr9_2347	chr9:105922598-106526876
Tlr9_2354	chr9:105922598-106526876
Tlr9_2364	chr9:105922598-106526876
Tlr9_2366	chr9:105922598-106526876
Tlr9_2367	chr9:105922598-106526876
Tlr9_2368	chr9:105922598-106526876
Tlr9_2369	chr9:105922598-106526876
Tlr9_2376	chr9:105922598-106526876
Tlr9_2378	chr9:105922598-106526876
Tlr9_2383	chr9:105922598-106526876
Tlr9_2387	chr9:105922598-106526876
Tlr9_2391	chr9:105922598-106526876
Tlr9_2392	chr9:105922598-106526876
Tlr9_2397	chr9:105922598-106526876
Tlr9_2398	chr9:105922598-106526876
Tlr9_2399	chr9:105922598-106526876
Tlr9_2409	chr9:105922598-106526876
Tlr9_2411	chr9:105922598-106526876
Tlr9_2412	chr9:105922598-106526876
Tlr9_2421	chr9:105922598-106526876
Tlr9_2423	chr9:105922598-106526876
Tlr9_2424	chr9:105922598-106526876
Tlr9_2425	chr9:105922598-106526876
Tlr9_2435	chr9:105922598-106526876
Tlr9_2447	chr9:105922598-106526876
Tlr9_2449	chr9:105922598-106526876
Tlr9_2454	chr9:105922598-106526876
Tlr9_2466	chr9:105922598-106526876
Tlr9_2467	chr9:105922598-106526876
Tlr9_2472	chr9:105922598-106526876
Tlr9_2473	chr9:105922598-106526876
Tlr9_2477	chr9:105922598-106526876
Tlr9_2523	chr9:105922598-106526876
Tlr9_2524	chr9:105922598-106526876
Tlr9_2542	chr9:105922598-106526876
Tlr9_2557	chr9:105922598-106526876
Tlr9_2558	chr9:105922598-106526876
Tlr9_2561	chr9:105922598-106526876
Tlr9_2576	chr9:105922598-106526876
Tlr9_2592	chr9:105922598-106526876
Tlr9_2614	chr9:105922598-106526876
Tlr9_2617	chr9:105922598-106526876
Tlr9_2620	chr9:105922598-106526876
Tlr9_2651	chr9:105922598-106526876
Tlr9_2652	chr9:105922598-106526876
Tlr9_2653	chr9:105922598-106526876
Gnai2_1533_Hyal1_1814_Hyal2_1876_Hyal3_1784	chr9:107314138-107935342
Gnai2_1539_Hyal1_1820_Hyal2_1882_Hyal3_1790	chr9:107314138-107935342
Gnai2_1543_Hyal1_1824_Hyal2_1886_Hyal3_1794	chr9:107314138-107935342
Gnai2_1544_Hyal1_1825_Hyal2_1887_Hyal3_1795	chr9:107314138-107935342
Gnai2_1548_Hyal1_1829_Hyal2_1891_Hyal3_1799	chr9:107314138-107935342
Gnai2_1549_Hyal1_1830_Hyal2_1892_Hyal3_1800	chr9:107314138-107935342
Gnai2_1550_Hyal1_1831_Hyal2_1893_Hyal3_1801	chr9:107314138-107935342
Gnai2_1551_Hyal1_1832_Hyal2_1894_Hyal3_1802	chr9:107314138-107935342
Gnai2_1558_Hyal1_1839_Hyal2_1901_Hyal3_1809	chr9:107314138-107935342
Gnai2_1559_Hyal1_1840_Hyal2_1902_Hyal3_1810	chr9:107314138-107935342
Gnai2_1562_Hyal1_1843_Hyal2_1905_Hyal3_1813	chr9:107314138-107935342
Gnai2_1563_Hyal1_1844_Hyal2_1906_Hyal3_1814	chr9:107314138-107935342
Gnai2_1564_Hyal1_1845_Hyal2_1907_Hyal3_1815	chr9:107314138-107935342
Gnai2_1567_Hyal1_1848_Hyal2_1910_Hyal3_1818	chr9:107314138-107935342
Gnai2_1570_Hyal1_1851_Hyal2_1913_Hyal3_1821	chr9:107314138-107935342
Gnai2_1571_Hyal1_1852_Hyal2_1914_Hyal3_1822	chr9:107314138-107935342
Gnai2_1575_Hyal1_1856_Hyal2_1918_Hyal3_1826	chr9:107314138-107935342
Gnai2_1576_Hyal1_1857_Hyal2_1919_Hyal3_1827	chr9:107314138-107935342
Gnai2_1577_Hyal1_1858_Hyal2_1920_Hyal3_1828	chr9:107314138-107935342
Gnai2_1578_Hyal1_1859_Hyal2_1921_Hyal3_1829	chr9:107314138-107935342
Gnai2_1583_Hyal1_1864_Hyal2_1926_Hyal3_1834	chr9:107314138-107935342
Gnai2_1600_Hyal1_1881_Hyal2_1943_Hyal3_1851	chr9:107314138-107935342
Gnai2_1621_Hyal1_1902_Hyal2_1964_Hyal3_1872	chr9:107314138-107935342
Gnai2_1622_Hyal1_1903_Hyal2_1965_Hyal3_1873	chr9:107314138-107935342
Gnai2_1624_Hyal1_1905_Hyal2_1967_Hyal3_1875	chr9:107314138-107935342
Gnai2_1625_Hyal1_1906_Hyal2_1968_Hyal3_1876	chr9:107314138-107935342
Gnai2_1626_Hyal1_1907_Hyal2_1969_Hyal3_1877	chr9:107314138-107935342
Gnai2_1627_Hyal1_1908_Hyal2_1970_Hyal3_1878	chr9:107314138-107935342
Gnai2_1628_Hyal1_1909_Hyal2_1971_Hyal3_1879	chr9:107314138-107935342
Gnai2_1631_Hyal1_1912_Hyal2_1974_Hyal3_1882	chr9:107314138-107935342
Gnai2_1639_Hyal1_1920_Hyal2_1982_Hyal3_1890	chr9:107314138-107935342
Gnai2_1645_Hyal1_1926_Hyal2_1988_Hyal3_1896	chr9:107314138-107935342
Gnai2_1646_Hyal1_1927_Hyal2_1989_Hyal3_1897	chr9:107314138-107935342
Gnai2_1648_Hyal1_1929_Hyal2_1991_Hyal3_1899	chr9:107314138-107935342
Gnai2_1649_Hyal1_1930_Hyal2_1992_Hyal3_1900	chr9:107314138-107935342
Gnai2_1651_Hyal1_1932_Hyal2_1994_Hyal3_1902	chr9:107314138-107935342
Gnai2_1652_Hyal1_1933_Hyal2_1995_Hyal3_1903	chr9:107314138-107935342
Gnai2_1653_Hyal1_1934_Hyal2_1996_Hyal3_1904	chr9:107314138-107935342
Gnai2_1654_Hyal1_1935_Hyal2_1997_Hyal3_1905	chr9:107314138-107935342
Gnai2_1664_Hyal1_1945_Hyal2_2007_Hyal3_1915	chr9:107314138-107935342
Gnai2_1666_Hyal1_1947_Hyal2_2009_Hyal3_1917	chr9:107314138-107935342
Gnai2_1667_Hyal1_1948_Hyal2_2010_Hyal3_1918	chr9:107314138-107935342
Gnai2_1670_Hyal1_1951_Hyal2_2013_Hyal3_1921	chr9:107314138-107935342
Gnai2_1671_Hyal1_1952_Hyal2_2014_Hyal3_1922	chr9:107314138-107935342
Gnai2_1672_Hyal1_1953_Hyal2_2015_Hyal3_1923	chr9:107314138-107935342
Gnai2_1674_Hyal1_1955_Hyal2_2017_Hyal3_1925	chr9:107314138-107935342
Gnai2_1675_Hyal1_1956_Hyal2_2018_Hyal3_1926	chr9:107314138-107935342
Gnai2_1676_Hyal1_1957_Hyal2_2019_Hyal3_1927	chr9:107314138-107935342
Gnai2_1677_Hyal1_1958_Hyal2_2020_Hyal3_1928	chr9:107314138-107935342
Gnai2_1682_Hyal1_1963_Hyal2_2025_Hyal3_1933	chr9:107314138-107935342
Gnai2_1684_Hyal1_1965_Hyal2_2027_Hyal3_1935	chr9:107314138-107935342
Gnai2_1687_Hyal1_1968_Hyal2_2030_Hyal3_1938	chr9:107314138-107935342
Gnai2_1690_Hyal1_1971_Hyal2_2033_Hyal3_1941	chr9:107314138-107935342
Gnai2_1691_Hyal1_1972_Hyal2_2034_Hyal3_1942	chr9:107314138-107935342
Gnai2_1692_Hyal1_1973_Hyal2_2035_Hyal3_1943	chr9:107314138-107935342
Gnai2_1693_Hyal1_1974_Hyal2_2036_Hyal3_1944	chr9:107314138-107935342
Gnai2_1694_Hyal1_1975_Hyal2_2037_Hyal3_1945	chr9:107314138-107935342
Gnai2_1695_Hyal1_1976_Hyal2_2038_Hyal3_1946	chr9:107314138-107935342
Gnai2_1696_Hyal1_1977_Hyal2_2039_Hyal3_1947	chr9:107314138-107935342
Gnai2_1697_Hyal1_1978_Hyal2_2040_Hyal3_1948	chr9:107314138-107935342
Gnai2_1711_Hyal1_1992_Hyal2_2054_Hyal3_1962	chr9:107314138-107935342
Gnai2_1712_Hyal1_1993_Hyal2_2055_Hyal3_1963	chr9:107314138-107935342
Gnai2_1713_Hyal1_1994_Hyal2_2056_Hyal3_1964	chr9:107314138-107935342
Gnai2_1721_Hyal1_2002_Hyal2_2064_Hyal3_1972	chr9:107314138-107935342
Gnai2_1722_Hyal1_2003_Hyal2_2065_Hyal3_1973	chr9:107314138-107935342
Gnai2_1723_Hyal1_2004_Hyal2_2066_Hyal3_1974	chr9:107314138-107935342
Gnai2_1725_Hyal1_2006_Hyal2_2068_Hyal3_1976	chr9:107314138-107935342
Gnai2_1727_Hyal1_2008_Hyal2_2070_Hyal3_1978	chr9:107314138-107935342
Gnai2_1728_Hyal1_2009_Hyal2_2071_Hyal3_1979	chr9:107314138-107935342
Gnai2_1730_Hyal1_2011_Hyal2_2073_Hyal3_1981	chr9:107314138-107935342
Gnai2_1733_Hyal1_2014_Hyal2_2076_Hyal3_1984	chr9:107314138-107935342
Gnai2_1734_Hyal1_2015_Hyal2_2077_Hyal3_1985	chr9:107314138-107935342
Gnai2_1735_Hyal1_2016_Hyal2_2078_Hyal3_1986	chr9:107314138-107935342
Gnai2_1737_Hyal1_2018_Hyal2_2080_Hyal3_1988	chr9:107314138-107935342
Gnai2_1738_Hyal1_2019_Hyal2_2081_Hyal3_1989	chr9:107314138-107935342
Gnai2_1740_Hyal1_2021_Hyal2_2083_Hyal3_1991	chr9:107314138-107935342
Gnai2_1742_Hyal1_2023_Hyal2_2085_Hyal3_1993	chr9:107314138-107935342
Gnai2_1753_Hyal1_2034_Hyal2_2096_Hyal3_2004	chr9:107314138-107935342
Gnai2_1754_Hyal1_2035_Hyal2_2097_Hyal3_2005	chr9:107314138-107935342
Gnai2_1755_Hyal1_2036_Hyal2_2098_Hyal3_2006	chr9:107314138-107935342
Gnai2_1756_Hyal1_2037_Hyal2_2099_Hyal3_2007	chr9:107314138-107935342
Gnai2_1757_Hyal1_2038_Hyal2_2100_Hyal3_2008	chr9:107314138-107935342
Gnai2_1774_Hyal1_2055_Hyal2_2117_Hyal3_2025	chr9:107314138-107935342
Gnai2_1775_Hyal1_2056_Hyal2_2118_Hyal3_2026	chr9:107314138-107935342
Gnai2_1776_Hyal1_2057_Hyal2_2119_Hyal3_2027	chr9:107314138-107935342
Gnai2_1801_Hyal1_2082_Hyal2_2144_Hyal3_2052	chr9:107314138-107935342
Gnai2_1802_Hyal1_2083_Hyal2_2145_Hyal3_2053	chr9:107314138-107935342
Gnai2_1811_Hyal1_2092_Hyal2_2154_Hyal3_2062	chr9:107314138-107935342
Gnai2_1812_Hyal1_2093_Hyal2_2155_Hyal3_2063	chr9:107314138-107935342
Gnai2_1813_Hyal1_2094_Hyal2_2156_Hyal3_2064	chr9:107314138-107935342
Gnai2_1816_Hyal1_2097_Hyal2_2159_Hyal3_2067	chr9:107314138-107935342
Gnai2_1819_Hyal1_2100_Hyal2_2162_Hyal3_2070	chr9:107314138-107935342
Gnai2_1820_Hyal1_2101_Hyal2_2163_Hyal3_2071	chr9:107314138-107935342
Gnai2_1821_Hyal1_2102_Hyal2_2164_Hyal3_2072	chr9:107314138-107935342
Gnai2_1822_Hyal1_2103_Hyal2_2165_Hyal3_2073	chr9:107314138-107935342
Gnai2_1823_Hyal1_2104_Hyal2_2166_Hyal3_2074	chr9:107314138-107935342
Gnai2_1824_Hyal1_2105_Hyal2_2167_Hyal3_2075	chr9:107314138-107935342
Gnai2_1825_Hyal1_2106_Hyal2_2168_Hyal3_2076	chr9:107314138-107935342
Gnai2_1826_Hyal1_2107_Hyal2_2169_Hyal3_2077	chr9:107314138-107935342
Gnai2_1828_Hyal1_2109_Hyal2_2171_Hyal3_2079	chr9:107314138-107935342
Gnai2_1829_Hyal1_2110_Hyal2_2172_Hyal3_2080	chr9:107314138-107935342
Gnai2_1830_Hyal1_2111_Hyal2_2173_Hyal3_2081	chr9:107314138-107935342
Gnai2_1831_Hyal1_2112_Hyal2_2174_Hyal3_2082	chr9:107314138-107935342
Gnai2_1834_Hyal1_2115_Hyal2_2177_Hyal3_2085	chr9:107314138-107935342
Gnai2_1835_Hyal1_2116_Hyal2_2178_Hyal3_2086	chr9:107314138-107935342
Gnai2_1836_Hyal1_2117_Hyal2_2179_Hyal3_2087	chr9:107314138-107935342
Gnai2_1838_Hyal1_2119_Hyal2_2181_Hyal3_2089	chr9:107314138-107935342
Gnai2_1839_Hyal1_2120_Hyal2_2182_Hyal3_2090	chr9:107314138-107935342
Gnai2_1840_Hyal1_2121_Hyal2_2183_Hyal3_2091	chr9:107314138-107935342
Gnai2_1841_Hyal1_2122_Hyal2_2184_Hyal3_2092	chr9:107314138-107935342
Gnai2_1842_Hyal1_2123_Hyal2_2185_Hyal3_2093	chr9:107314138-107935342
Gnai2_1843_Hyal1_2124_Hyal2_2186_Hyal3_2094	chr9:107314138-107935342
Gnai2_1844_Hyal1_2125_Hyal2_2187_Hyal3_2095	chr9:107314138-107935342
Gnai2_1845_Hyal1_2126_Hyal2_2188_Hyal3_2096	chr9:107314138-107935342
Gnai2_1847_Hyal1_2128_Hyal2_2190_Hyal3_2098	chr9:107314138-107935342
Gnai2_1848_Hyal1_2129_Hyal2_2191_Hyal3_2099	chr9:107314138-107935342
Gnai2_1850_Hyal1_2131_Hyal2_2193_Hyal3_2101	chr9:107314138-107935342
Gnai2_1851_Hyal1_2132_Hyal2_2194_Hyal3_2102	chr9:107314138-107935342
Gnai2_1852_Hyal1_2133_Hyal2_2195_Hyal3_2103	chr9:107314138-107935342
Gnai2_1853_Hyal1_2134_Hyal2_2196_Hyal3_2104	chr9:107314138-107935342
Gnai2_1854_Hyal1_2135_Hyal2_2197_Hyal3_2105	chr9:107314138-107935342
Gnai2_1856_Hyal1_2137_Hyal2_2199_Hyal3_2107	chr9:107314138-107935342
Gnai2_1857_Hyal1_2138_Hyal2_2200_Hyal3_2108	chr9:107314138-107935342
Gnai2_1861_Hyal1_2142_Hyal2_2204_Hyal3_2112	chr9:107314138-107935342
Gnai2_1862_Hyal1_2143_Hyal2_2205_Hyal3_2113	chr9:107314138-107935342
Gnai2_1866_Hyal1_2147_Hyal2_2209_Hyal3_2117	chr9:107314138-107935342
Gnai2_1867_Hyal1_2148_Hyal2_2210_Hyal3_2118	chr9:107314138-107935342
Gnai2_1869_Hyal1_2150_Hyal2_2212_Hyal3_2120	chr9:107314138-107935342
Gnai2_1870_Hyal1_2151_Hyal2_2213_Hyal3_2121	chr9:107314138-107935342
Gnai2_1871_Hyal1_2152_Hyal2_2214_Hyal3_2122	chr9:107314138-107935342
Gnai2_1895_Hyal1_2176_Hyal2_2238_Hyal3_2146	chr9:107314138-107935342
Gnai2_1896_Hyal1_2177_Hyal2_2239_Hyal3_2147	chr9:107314138-107935342
Gnai2_1897_Hyal1_2178_Hyal2_2240_Hyal3_2148	chr9:107314138-107935342
Gnai2_1898_Hyal1_2179_Hyal2_2241_Hyal3_2149	chr9:107314138-107935342
Gnai2_1903_Hyal1_2184_Hyal2_2246_Hyal3_2154	chr9:107314138-107935342
Gnai2_1904_Hyal1_2185_Hyal2_2247_Hyal3_2155	chr9:107314138-107935342
Gnai2_1905_Hyal1_2186_Hyal2_2248_Hyal3_2156	chr9:107314138-107935342
Gnai2_1906_Hyal1_2187_Hyal2_2249_Hyal3_2157	chr9:107314138-107935342
Gnai2_1907_Hyal1_2188_Hyal2_2250_Hyal3_2158	chr9:107314138-107935342
Gnai2_1909_Hyal1_2190_Hyal2_2252_Hyal3_2160	chr9:107314138-107935342
Gnai2_1911_Hyal1_2192_Hyal2_2254_Hyal3_2162	chr9:107314138-107935342
Gnai2_1912_Hyal1_2193_Hyal2_2255_Hyal3_2163	chr9:107314138-107935342
Gnai2_1913_Hyal1_2194_Hyal2_2256_Hyal3_2164	chr9:107314138-107935342
Gnai2_1914_Hyal1_2195_Hyal2_2257_Hyal3_2165	chr9:107314138-107935342
Gnai2_1915_Hyal1_2196_Hyal2_2258_Hyal3_2166	chr9:107314138-107935342
Gnai2_1916_Hyal1_2197_Hyal2_2259_Hyal3_2167	chr9:107314138-107935342
Gnai2_1918_Hyal1_2199_Hyal2_2261_Hyal3_2169	chr9:107314138-107935342
Gnai2_1919_Hyal1_2200_Hyal2_2262_Hyal3_2170	chr9:107314138-107935342
Gnai2_1920_Hyal1_2201_Hyal2_2263_Hyal3_2171	chr9:107314138-107935342
Gnai2_1921_Hyal1_2202_Hyal2_2264_Hyal3_2172	chr9:107314138-107935342
Gnai2_1922_Hyal1_2203_Hyal2_2265_Hyal3_2173	chr9:107314138-107935342
Gnai2_1923_Hyal1_2204_Hyal2_2266_Hyal3_2174	chr9:107314138-107935342
Gnai2_1924_Hyal1_2205_Hyal2_2267_Hyal3_2175	chr9:107314138-107935342
Gnai2_1930_Hyal1_2211_Hyal2_2273_Hyal3_2181	chr9:107314138-107935342
Gnai2_1931_Hyal1_2212_Hyal2_2274_Hyal3_2182	chr9:107314138-107935342
Gnai2_1932_Hyal1_2213_Hyal2_2275_Hyal3_2183	chr9:107314138-107935342
Gnai2_1933_Hyal1_2214_Hyal2_2276_Hyal3_2184	chr9:107314138-107935342
Gnai2_1934_Hyal1_2215_Hyal2_2277_Hyal3_2185	chr9:107314138-107935342
Gnai2_1935_Hyal1_2216_Hyal2_2278_Hyal3_2186	chr9:107314138-107935342
Gnai2_1936_Hyal1_2217_Hyal2_2279_Hyal3_2187	chr9:107314138-107935342
Gnai2_1937_Hyal1_2218_Hyal2_2280_Hyal3_2188	chr9:107314138-107935342
Gnai2_1941_Hyal1_2222_Hyal2_2284_Hyal3_2192	chr9:107314138-107935342
Gnai2_1945_Hyal1_2226_Hyal2_2288_Hyal3_2196	chr9:107314138-107935342
Gnai2_1946_Hyal1_2227_Hyal2_2289_Hyal3_2197	chr9:107314138-107935342
Gnai2_1950_Hyal1_2231_Hyal2_2293_Hyal3_2201	chr9:107314138-107935342
Gnai2_1952_Hyal1_2233_Hyal2_2295_Hyal3_2203	chr9:107314138-107935342
Gnai2_1953_Hyal1_2234_Hyal2_2296_Hyal3_2204	chr9:107314138-107935342
Gnai2_1955_Hyal1_2236_Hyal2_2298_Hyal3_2206	chr9:107314138-107935342
Gnai2_1958_Hyal1_2239_Hyal2_2301_Hyal3_2209	chr9:107314138-107935342
Gnai2_1959_Hyal1_2240_Hyal2_2302_Hyal3_2210	chr9:107314138-107935342
Gnai2_1960_Hyal1_2241_Hyal2_2303_Hyal3_2211	chr9:107314138-107935342
Gnai2_1961_Hyal1_2242_Hyal2_2304_Hyal3_2212	chr9:107314138-107935342
Gnai2_1962_Hyal1_2243_Hyal2_2305_Hyal3_2213	chr9:107314138-107935342
Gnai2_1963_Hyal1_2244_Hyal2_2306_Hyal3_2214	chr9:107314138-107935342
Gnai2_1965_Hyal1_2246_Hyal2_2308_Hyal3_2216	chr9:107314138-107935342
Gnai2_1966_Hyal1_2247_Hyal2_2309_Hyal3_2217	chr9:107314138-107935342
Gnai2_1967_Hyal1_2248_Hyal2_2310_Hyal3_2218	chr9:107314138-107935342
Gnai2_1968_Hyal1_2249_Hyal2_2311_Hyal3_2219	chr9:107314138-107935342
Gnai2_1974_Hyal1_2255_Hyal2_2317_Hyal3_2225	chr9:107314138-107935342
Gnai2_1975_Hyal1_2256_Hyal2_2318_Hyal3_2226	chr9:107314138-107935342
Gnai2_1976_Hyal1_2257_Hyal2_2319_Hyal3_2227	chr9:107314138-107935342
Gnai2_1982_Hyal1_2263_Hyal2_2325_Hyal3_2233	chr9:107314138-107935342
Gnai2_1983_Hyal1_2264_Hyal2_2326_Hyal3_2234	chr9:107314138-107935342
Gnai2_1984_Hyal1_2265_Hyal2_2327_Hyal3_2235	chr9:107314138-107935342
Gnai2_1986_Hyal1_2267_Hyal2_2329_Hyal3_2237	chr9:107314138-107935342
Gnai2_1990_Hyal1_2271_Hyal2_2333_Hyal3_2241	chr9:107314138-107935342
Gnai2_1992_Hyal1_2273_Hyal2_2335_Hyal3_2243	chr9:107314138-107935342
Gnai2_1993_Hyal1_2274_Hyal2_2336_Hyal3_2244	chr9:107314138-107935342
Gnai2_1998_Hyal1_2279_Hyal2_2341_Hyal3_2249	chr9:107314138-107935342
Gnai2_1999_Hyal1_2280_Hyal2_2342_Hyal3_2250	chr9:107314138-107935342
Gnai2_2000_Hyal1_2281_Hyal2_2343_Hyal3_2251	chr9:107314138-107935342
Gnai2_2001_Hyal1_2282_Hyal2_2344_Hyal3_2252	chr9:107314138-107935342
Gnai2_2002_Hyal1_2283_Hyal2_2345_Hyal3_2253	chr9:107314138-107935342
Gnai2_2003_Hyal1_2284_Hyal2_2346_Hyal3_2254	chr9:107314138-107935342
Gnai2_2004_Hyal1_2285_Hyal2_2347_Hyal3_2255	chr9:107314138-107935342
Gnai2_2005_Hyal1_2286_Hyal2_2348_Hyal3_2256	chr9:107314138-107935342
Gnai2_2007_Hyal1_2288_Hyal2_2350_Hyal3_2258	chr9:107314138-107935342
Gnai2_2009_Hyal1_2290_Hyal2_2352_Hyal3_2260	chr9:107314138-107935342
Gnai2_2010_Hyal1_2291_Hyal2_2353_Hyal3_2261	chr9:107314138-107935342
Gnai2_2014_Hyal1_2295_Hyal2_2357_Hyal3_2265	chr9:107314138-107935342
Gnai2_2015_Hyal1_2296_Hyal2_2358_Hyal3_2266	chr9:107314138-107935342
Gnai2_2016_Hyal1_2297_Hyal2_2359_Hyal3_2267	chr9:107314138-107935342
Gnai2_2026_Hyal1_2307_Hyal2_2369_Hyal3_2277	chr9:107314138-107935342
Gnai2_2027_Hyal1_2308_Hyal2_2370_Hyal3_2278	chr9:107314138-107935342
Gnai2_2028_Hyal1_2309_Hyal2_2371_Hyal3_2279	chr9:107314138-107935342
Gnai2_2029_Hyal1_2310_Hyal2_2372_Hyal3_2280	chr9:107314138-107935342
Gnai2_2031_Hyal1_2312_Hyal2_2374_Hyal3_2282	chr9:107314138-107935342
Gnai2_2033_Hyal1_2314_Hyal2_2376_Hyal3_2284	chr9:107314138-107935342
Gnai2_2034_Hyal1_2315_Hyal2_2377_Hyal3_2285	chr9:107314138-107935342
Gnai2_2049_Hyal1_2330_Hyal2_2392_Hyal3_2300	chr9:107314138-107935342
Gnai2_2050_Hyal1_2331_Hyal2_2393_Hyal3_2301	chr9:107314138-107935342
Gnai2_2060_Hyal1_2341_Hyal2_2403_Hyal3_2311	chr9:107314138-107935342
Gnai2_2062_Hyal1_2343_Hyal2_2405_Hyal3_2313	chr9:107314138-107935342
Gnai2_2066_Hyal1_2347_Hyal2_2409_Hyal3_2317	chr9:107314138-107935342
Gnai2_2067_Hyal1_2348_Hyal2_2410_Hyal3_2318	chr9:107314138-107935342
Gnai2_2068_Hyal1_2349_Hyal2_2411_Hyal3_2319	chr9:107314138-107935342
Gnai2_2069_Hyal1_2350_Hyal2_2412_Hyal3_2320	chr9:107314138-107935342
Gnai2_2071_Hyal1_2352_Hyal2_2414_Hyal3_2322	chr9:107314138-107935342
Gnai2_2072_Hyal1_2353_Hyal2_2415_Hyal3_2323	chr9:107314138-107935342
Gnai2_2077_Hyal1_2358_Hyal2_2420_Hyal3_2328	chr9:107314138-107935342
Gnai2_2078_Hyal1_2359_Hyal2_2421_Hyal3_2329	chr9:107314138-107935342
Gnai2_2079_Hyal1_2360_Hyal2_2422_Hyal3_2330	chr9:107314138-107935342
Gnai2_2080_Hyal1_2361_Hyal2_2423_Hyal3_2331	chr9:107314138-107935342
Gnai2_2081_Hyal1_2362_Hyal2_2424_Hyal3_2332	chr9:107314138-107935342
Gnai2_2082_Hyal1_2363_Hyal2_2425_Hyal3_2333	chr9:107314138-107935342
Gnai2_2083_Hyal1_2364_Hyal2_2426_Hyal3_2334	chr9:107314138-107935342
Gnai2_2084_Hyal1_2365_Hyal2_2427_Hyal3_2335	chr9:107314138-107935342
Gnai2_2085_Hyal1_2366_Hyal2_2428_Hyal3_2336	chr9:107314138-107935342
Gnai2_2086_Hyal1_2367_Hyal2_2429_Hyal3_2337	chr9:107314138-107935342
Gnai2_2087_Hyal1_2368_Hyal2_2430_Hyal3_2338	chr9:107314138-107935342
Gnai2_2092_Hyal1_2373_Hyal2_2435_Hyal3_2343	chr9:107314138-107935342
